荣信股份;2016-01-15;19.1;19.88;18.8;19.2;19.2;20913700;4.6;0.0;3.41
荣信股份;2016-01-18;18.79;20.97;18.65;20.5;20.5;21593900;4.75;0.0;3.64
荣信股份;2016-01-19;20.2;21.95;20.2;21.76;21.76;21185500;4.66;0.0;3.87
荣信股份;2016-01-20;22.9;23.33;20.95;21.51;21.51;21600800;4.75;0.0;3.82
荣信股份;2016-01-21;20.8;21.73;19.66;19.95;19.95;14608100;3.21;0.0;3.54
荣信股份;2016-01-22;20.4;20.66;19.5;20.39;20.39;11254300;2.47;0.0;3.62
荣信股份;2016-01-25;20.6;21.95;20.59;21.29;21.29;13664400;3.0;0.0;3.78
荣信股份;2016-01-26;20.9;20.93;19.16;19.16;19.16;17202100;3.78;0.0;3.4
荣信股份;2016-01-27;19.05;19.28;17.35;18.8;18.8;14873700;3.27;0.0;3.34
荣信股份;2016-01-28;18.5;19.28;17.5;17.62;17.62;11856000;2.61;0.0;3.13
荣信股份;2016-01-29;17.6;19.16;17.6;18.59;18.59;12152000;2.67;0.0;3.3
荣信股份;2016-02-01;18.52;19.59;18.52;19.08;19.08;12291200;2.7;0.0;3.39
荣信股份;2016-02-02;19.15;20.55;19.15;20.3;20.3;14966100;3.29;0.0;3.61
荣信股份;2016-02-03;19.96;20.45;19.7;20.26;20.26;9691700;2.13;0.0;3.6
荣信股份;2016-02-04;20.45;21.08;20.42;20.46;20.46;13179900;2.9;0.0;3.63
荣信股份;2016-02-05;20.8;20.97;19.6;19.6;19.6;9790300;2.15;0.0;3.48
荣信股份;2016-02-08;20.8;20.97;19.6;19.6;19.6;9790300;2.15;0.0;3.48
荣信股份;2016-02-09;20.8;20.97;19.6;19.6;19.6;9790300;2.15;0.0;3.48
荣信股份;2016-02-10;20.8;20.97;19.6;19.6;19.6;9790300;2.15;0.0;3.48
荣信股份;2016-02-11;20.8;20.97;19.6;19.6;19.6;9790300;2.15;0.0;3.48
荣信股份;2016-02-12;20.8;20.97;19.6;19.6;19.6;9790300;2.15;0.0;3.48
荣信股份;2016-02-15;18.88;20.3;18.8;19.95;19.95;10663500;2.34;0.0;3.54
