农业银行;2016-01-14;3.09;3.12;3.06;3.12;3.12;273862600;0.09;5.62;0.93
农业银行;2016-01-15;3.11;3.11;3.06;3.07;3.07;214673800;0.07;5.53;0.91
农业银行;2016-01-18;3.05;3.11;3.03;3.07;3.07;213964400;0.07;5.53;0.91
农业银行;2016-01-19;3.08;3.12;3.06;3.11;3.11;143495700;0.05;5.6;0.92
农业银行;2016-01-20;3.1;3.12;3.08;3.11;3.11;188436800;0.06;5.6;0.92
农业银行;2016-01-21;3.08;3.13;3.08;3.09;3.09;172707100;0.06;5.57;0.92
农业银行;2016-01-22;3.1;3.11;3.07;3.11;3.11;151552000;0.05;5.6;0.92
农业银行;2016-01-25;3.09;3.1;3.07;3.1;3.1;161366500;0.05;5.59;0.92
农业银行;2016-01-26;3.08;3.09;2.93;2.95;2.95;220748600;0.08;5.32;0.88
农业银行;2016-01-27;2.95;2.97;2.89;2.95;2.95;239965000;0.08;5.32;0.88
农业银行;2016-01-28;2.95;2.96;2.91;2.91;2.91;159022500;0.05;5.24;0.86
农业银行;2016-01-29;2.91;3.0;2.91;2.99;2.99;198777000;0.07;5.39;0.89
农业银行;2016-02-01;2.99;2.99;2.92;2.94;2.94;100792900;0.03;5.3;0.87
农业银行;2016-02-02;2.94;2.97;2.93;2.96;2.96;118978500;0.04;5.33;0.88
农业银行;2016-02-03;2.94;2.95;2.9;2.92;2.92;104308900;0.04;5.26;0.87
农业银行;2016-02-04;2.93;2.95;2.92;2.93;2.93;86465100;0.03;5.28;0.87
农业银行;2016-02-05;2.93;2.94;2.91;2.92;2.92;65693000;0.02;5.26;0.87
农业银行;2016-02-08;2.93;2.94;2.91;2.92;2.92;65693000;0.02;5.26;0.87
农业银行;2016-02-09;2.93;2.94;2.91;2.92;2.92;65693000;0.02;5.26;0.87
农业银行;2016-02-10;2.93;2.94;2.91;2.92;2.92;65693000;0.02;5.26;0.87
农业银行;2016-02-11;2.93;2.94;2.91;2.92;2.92;65693000;0.02;5.26;0.87
农业银行;2016-02-12;2.93;2.94;2.91;2.92;2.92;65693000;0.02;5.26;0.87
农业银行;2016-02-15;2.87;2.91;2.85;2.89;2.89;91231100;0.03;5.21;0.86
农业银行;2016-02-16;2.9;2.95;2.89;2.94;2.94;128065200;0.04;5.3;0.87
农业银行;2016-02-17;2.94;2.98;2.93;2.97;2.97;138060700;0.05;5.35;0.88
农业银行;2016-02-18;2.98;2.98;2.95;2.97;2.97;146301300;0.05;5.35;0.88
农业银行;2016-02-19;2.96;2.98;2.94;2.95;2.95;122387700;0.04;5.32;0.88
农业银行;2016-02-22;2.98;3.03;2.96;3.0;3.0;167722900;0.06;5.41;0.89
农业银行;2016-02-23;3.0;3.0;2.96;2.98;2.98;126381100;0.04;5.37;0.88
农业银行;2016-02-24;2.96;2.99;2.96;2.98;2.98;95247800;0.03;5.37;0.88
农业银行;2016-02-25;2.98;2.98;2.9;2.92;2.92;231515100;0.08;5.26;0.87
农业银行;2016-02-26;2.93;2.97;2.92;2.96;2.96;140532400;0.05;5.33;0.88
农业银行;2016-02-29;2.95;2.99;2.91;2.99;2.99;260584600;0.09;5.39;0.89
