五 粮 液;2016-01-14;23.6;24.56;23.41;24.3;24.3;21279000;0.56;16.1;2.21
五 粮 液;2016-01-15;24.21;24.6;23.45;23.6;23.6;19783300;0.52;15.63;2.15
五 粮 液;2016-01-18;23.41;24.21;23.25;23.94;23.94;18535700;0.49;15.86;2.18
五 粮 液;2016-01-19;23.93;24.91;23.88;24.91;24.91;22370800;0.59;16.5;2.26
五 粮 液;2016-01-20;24.76;24.94;24.0;24.61;24.61;21781600;0.57;16.3;2.24
五 粮 液;2016-01-21;24.28;24.94;24.01;24.04;24.04;19179100;0.51;15.92;2.19
五 粮 液;2016-01-22;24.33;24.4;23.7;24.08;24.08;11754500;0.31;15.95;2.19
五 粮 液;2016-01-25;24.3;24.53;24.1;24.44;24.44;12293500;0.32;16.19;2.22
五 粮 液;2016-01-26;24.37;24.69;23.3;23.55;23.55;17676400;0.47;15.6;2.14
五 粮 液;2016-01-27;23.58;23.7;22.51;22.95;22.95;18677200;0.49;15.2;2.09
五 粮 液;2016-01-28;22.95;23.28;22.6;22.68;22.68;10510200;0.28;15.02;2.06
五 粮 液;2016-01-29;22.68;23.89;22.68;23.66;23.66;16534300;0.44;15.67;2.15
五 粮 液;2016-02-01;23.66;24.45;23.55;24.02;24.02;17873400;0.47;15.91;2.18
五 粮 液;2016-02-02;24.05;24.57;24.05;24.2;24.2;12997000;0.34;16.03;2.2
五 粮 液;2016-02-03;24.01;24.29;23.86;24.29;24.29;7208400;0.19;16.09;2.21
五 粮 液;2016-02-04;24.35;24.63;24.27;24.32;24.32;12569200;0.33;16.11;2.21
五 粮 液;2016-02-05;24.36;24.47;23.67;23.68;23.68;13675500;0.36;15.69;2.15
五 粮 液;2016-02-08;24.36;24.47;23.67;23.68;23.68;13675500;0.36;15.69;2.15
五 粮 液;2016-02-09;24.36;24.47;23.67;23.68;23.68;13675500;0.36;15.69;2.15
五 粮 液;2016-02-10;24.36;24.47;23.67;23.68;23.68;13675500;0.36;15.69;2.15
五 粮 液;2016-02-11;24.36;24.47;23.67;23.68;23.68;13675500;0.36;15.69;2.15
五 粮 液;2016-02-12;24.36;24.47;23.67;23.68;23.68;13675500;0.36;15.69;2.15
五 粮 液;2016-02-15;23.3;23.44;22.8;23.27;23.27;12821300;0.34;15.41;2.12
五 粮 液;2016-02-16;23.39;24.13;23.34;24.04;24.04;13093200;0.34;15.92;2.19
五 粮 液;2016-02-17;24.0;24.15;23.71;23.94;23.94;10195200;0.27;15.86;2.18
五 粮 液;2016-02-18;24.06;24.1;23.37;23.45;23.45;20938000;0.55;15.53;2.13
五 粮 液;2016-02-19;23.38;23.47;23.0;23.3;23.3;17849700;0.47;15.43;2.12
五 粮 液;2016-02-22;23.5;23.96;23.33;23.85;23.85;23016500;0.61;15.8;2.17
五 粮 液;2016-02-23;23.9;24.36;23.64;24.0;24.0;26363900;0.69;15.9;2.18
五 粮 液;2016-02-24;23.8;24.21;23.7;24.19;24.19;19297400;0.51;16.02;2.2
五 粮 液;2016-02-25;24.19;24.2;22.81;23.08;23.08;21971900;0.58;15.29;2.1
五 粮 液;2016-02-26;23.18;23.82;22.93;23.44;23.44;10812300;0.28;15.53;2.13
五 粮 液;2016-02-29;23.4;23.59;22.31;22.46;22.46;17495400;0.46;14.88;2.04
五 粮 液;2016-03-01;22.55;23.04;22.42;22.83;22.83;11328100;0.3;15.12;2.08
五 粮 液;2016-03-02;22.81;23.95;22.81;23.87;23.87;24773000;0.65;15.81;2.17
五 粮 液;2016-03-03;23.92;25.19;23.87;24.5;24.5;36772400;0.97;16.23;2.23
五 粮 液;2016-03-04;24.44;25.49;24.31;25.17;25.17;52867600;1.39;16.67;2.29
五 粮 液;2016-03-07;25.31;25.83;25.05;25.36;25.36;37225400;0.98;16.8;2.31
五 粮 液;2016-03-08;25.31;25.31;24.52;25.06;25.06;18150400;0.48;16.6;2.28
五 粮 液;2016-03-09;24.62;24.9;24.2;24.79;24.79;16436900;0.43;16.42;2.25
五 粮 液;2016-03-10;24.7;25.55;24.61;25.14;25.14;26682000;0.7;16.65;2.29
五 粮 液;2016-03-11;25.15;25.8;24.86;25.4;25.4;19397000;0.51;16.82;2.31
五 粮 液;2016-03-14;25.61;26.46;25.38;25.45;25.45;32075200;0.85;16.86;2.31
五 粮 液;2016-03-15;25.31;25.85;24.92;25.52;25.52;20551900;0.54;16.9;2.32
五 粮 液;2016-03-16;25.41;25.7;24.91;25.28;25.28;12887200;0.34;16.75;2.3
五 粮 液;2016-03-17;25.48;25.73;25.07;25.5;25.5;17735900;0.47;16.89;2.32
五 粮 液;2016-03-18;25.57;26.35;25.18;26.1;26.1;42131800;1.11;17.29;2.37
五 粮 液;2016-03-21;26.11;26.84;25.93;26.4;26.4;57654300;1.52;17.49;2.4
五 粮 液;2016-03-22;26.25;26.87;26.08;26.47;26.47;34019200;0.9;17.53;2.41
五 粮 液;2016-03-23;26.31;26.53;26.0;26.34;26.34;18232100;0.48;17.45;2.39
五 粮 液;2016-03-24;26.26;27.26;26.18;26.7;26.7;39543900;1.04;17.69;2.43
五 粮 液;2016-03-25;26.84;27.41;26.7;27.25;27.25;33962700;0.89;18.05;2.48
五 粮 液;2016-03-28;27.38;28.68;27.38;28.08;28.08;55526900;1.46;17.26;2.46
五 粮 液;2016-03-29;28.1;28.28;27.6;28.0;28.0;27229800;0.72;17.21;2.45
五 粮 液;2016-03-30;28.0;28.32;27.78;28.12;28.12;27908600;0.74;17.28;2.46
五 粮 液;2016-03-31;28.25;28.49;27.96;28.11;28.11;26227600;0.69;17.28;2.46
五 粮 液;2016-04-01;28.0;28.17;27.69;27.99;27.99;20087800;0.53;17.2;2.45
五 粮 液;2016-04-04;28.0;28.17;27.69;27.99;27.99;20087800;0.53;17.2;2.45
五 粮 液;2016-04-05;27.88;28.2;27.78;28.08;28.08;27236700;0.72;17.26;2.46
五 粮 液;2016-04-06;28.01;28.71;28.0;28.59;28.59;28566000;0.75;17.57;2.5
五 粮 液;2016-04-07;28.49;28.7;27.79;27.79;27.79;19775400;0.52;17.08;2.43
五 粮 液;2016-04-08;27.59;28.05;27.01;27.25;27.25;22996100;0.61;16.75;2.39
五 粮 液;2016-04-11;27.48;27.85;27.07;27.24;27.24;39996300;1.05;16.74;2.39
五 粮 液;2016-04-12;27.2;27.24;26.97;27.2;27.2;16369200;0.43;16.72;2.38
五 粮 液;2016-04-13;27.23;27.75;27.2;27.37;27.37;25680000;0.68;16.82;2.4
五 粮 液;2016-04-14;27.41;27.79;27.32;27.61;27.61;13178300;0.35;16.97;2.42
五 粮 液;2016-04-15;27.65;27.9;27.52;27.7;27.7;14547500;0.38;17.02;2.43
