沪深300;2016-03-29;3171.31;3178.07;3122.76;3135.41;3135.41;1139540108;0.0;0.0;0.0
沪深300;2016-03-30;3161.29;3216.68;3161.29;3216.28;3216.28;-1104650688;0.0;0.0;0.0
沪深300;2016-03-31;3229.2;3241.93;3208.66;3218.09;3218.09;-729694488;0.0;0.0;0.0
沪深300;2016-04-01;3213.67;3222.61;3165.86;3221.89;3221.89;-1072687988;0.0;0.0;0.0
沪深300;2016-04-04;3213.67;3222.61;3165.86;3221.89;3221.89;-1072687988;0.0;0.0;0.0
沪深300;2016-04-05;3211.3;3271.93;3205.21;3264.49;3264.49;1719875312;0.0;0.0;0.0
沪深300;2016-04-06;3250.52;3267.64;3236.2;3257.53;3257.53;-865271388;0.0;0.0;0.0
沪深300;2016-04-07;3266.29;3270.82;3208.64;3209.29;3209.29;-1643955188;0.0;0.0;0.0
沪深300;2016-04-08;3189.85;3197.77;3163.3;3185.73;3185.73;1510627908;0.0;0.0;0.0
沪深300;2016-04-11;3213.51;3251.57;3213.51;3230.1;3230.1;-363630988;0.0;0.0;0.0
沪深300;2016-04-12;3227.37;3232.26;3198.9;3218.45;3218.45;697009108;0.0;0.0;0.0
沪深300;2016-04-13;3237.86;3296.52;3237.86;3261.38;3261.38;-1913449880;0.0;0.0;0.0
沪深300;2016-04-14;3277.1;3286.07;3252.05;3275.83;3275.83;-1569169188;0.0;0.0;0.0
沪深300;2016-04-15;3279.86;3282.98;3261.73;3272.21;3272.21;1390818308;0.0;0.0;0.0
