2007-05-21;3849.043;3996.853;3849.043;3985.252;417372234;3718.92;3696.77;3356.47
2007-05-28;4090.903;4168.529;3683.562;3803.954;492022554;3909.18;3814.05;3522.43
2007-06-04;3406.999;3861.206;3246.733;3837.867;392984871;3971.85;3940.51;3664.85
2007-06-11;3953.959;4146.522;3834.018;4099.381;364231499;3692.76;3832.30;3737.52
2007-06-18;4227.592;4292.198;3970.346;4051.426;321695331;4052.29;3872.53;3836.60
2007-06-25;3804.413;4067.811;3718.161;3764.078;249954484;4177.37;4114.83;3920.39
2007-07-02;3782.778;3848.076;3475.271;3710.283;179234881;3893.78;4035.58;3949.54
2007-07-09;3832.756;3852.933;3732.294;3820.124;143798136;3716.24;3805.01;3917.38
2007-07-16;3684.335;3971.892;3650.253;3971.884;164059261;3804.77;3760.50;3889.53
2007-07-23;4187.327;4325.931;4143.588;4307.143;271199853;3814.81;3809.79;3909.88
2007-07-30;4402.518;4599.248;4271.055;4598.379;291814718;4236.77;4025.79;3940.62
2007-08-06;4715.389;4779.143;4579.404;4726.683;319823801;4439.18;4337.98;3984.26
2007-08-13;4721.446;4836.587;4616.966;4626.583;251871252;4720.12;4579.65;4121.98
2007-08-20;4915.524;5231.154;4887.139;5217.581;290291275;4732.81;4726.46;4291.41
2007-08-27;5220.639;5307.417;5136.614;5296.813;282075092;5052.67;4892.74;4499.39
2007-09-03;5421.254;5448.84;5265.064;5294.795;295187188;5240.96;5146.81;4737.08
2007-09-10;5384.559;5413.999;5059.464;5397.278;250421498;5369.92;5305.44;4925.94
2007-09-17;5524.099;5533.532;5357.504;5468.098;245320367;5290.28;5330.10;5067.79
2007-09-24;5524.016;5590.849;5338.044;5580.813;166771062;5471.61;5380.94;5193.04
2007-10-08;5638.633;5796.28;5485.564;5737.221;260770110;5467.60;5469.60;5315.50
2007-10-15;5851.538;5891.723;5563.783;5614.06;200623904;5702.42;5585.01;5423.80
2007-10-22;5467.832;5644.973;5266.372;5394.807;173275709;5750.51;5726.47;5508.72
2007-10-29;5529.965;5702.211;5448.986;5472.93;179425369;5465.88;5608.20;5524.72
2007-11-05;5331.31;5406.105;4962.302;5040.525;127757922;5574.23;5520.05;5572.04
2007-11-12;5024.521;5170.968;4866.156;5007.662;127164076;5232.54;5403.38;5532.20
2007-11-19;4964.564;5135.247;4711.792;4856.161;107019857;5030.43;5131.48;5459.33
2007-11-26;4759.006;4847.576;4619.514;4737.408;109625894;4938.04;4984.24;5331.94
2007-12-03;4786.641;5041.778;4786.641;5041.35;105322571;4747.89;4842.97;5164.83
2007-12-10;5162.088;5181.406;4800.238;4977.652;147962223;4916.05;4831.97;5073.20
2007-12-17;4827.26;5103.77;4799.004;5101.852;123603345;5042.58;4979.31;4984.59
2007-12-24;5217.558;5391.665;5180.587;5338.275;178148253;4954.51;4998.54;4938.25
2007-12-31;5349.763;5499.085;5283.448;5483.65;162061008;5278.96;5116.73;4979.67
2008-01-07;5575.95;5707.667;5485.234;5699.147;232093345;5399.32;5282.46;5020.65
2008-01-14;5743.431;5754.107;5226.639;5414.468;212511015;5613.94;5506.63;5163.35
2008-01-21;5015.428;5121.408;4708.388;5077.429;220297172;5542.80;5578.37;5282.24
2008-01-28;4742.901;4858.101;4414.119;4571.945;129139340;4995.87;5269.34;5269.44
2008-02-04;4942.875;4995.574;4878.119;4921.829;32796356;4679.39;4837.63;5232.82
2008-02-11;4858.814;4913.318;4742.101;4813.311;65576049;4754.99;4834.87;5223.92
2008-02-18;4926.839;5062.261;4649.813;4702.241;147056930;4876.32;4777.86;5184.61
2008-02-25;4637.6;4683.159;4394.594;4674.55;111617812;4883.75;4880.03;5098.68
2008-03-03;4813.401;4836.657;4519.743;4621.685;157640983;4594.34;4739.04;4928.75
2008-03-10;4393.282;4553.336;4092.791;4157.871;111301428;4679.47;4636.90;4784.86
2008-03-17;3924.87;4083.163;3658.04;4037.83;161250335;4307.85;4493.66;4670.19
2008-03-24;3780.459;4001.552;3661.381;3918.156;134380071;3931.55;4119.70;4545.55
2008-03-31;3776.268;3815.157;3457.617;3650.698;111058839;3868.86;3900.21;4377.64
2008-04-07;3852.011;3935.333;3608.316;3783.728;138198076;3698.04;3795.42;4206.15
2008-04-14;3513.068;3583.861;3248.528;3272.499;114603786;3792.69;3745.37;4071.62
2008-04-21;3207.881;3915.841;3122.39;3803.07;258199909;3454.55;3623.62;3865.71
2008-04-28;3704.927;3970.575;3702.021;3959.119;114450217;3519.03;3486.79;3718.78
2008-05-05;4021.073;4075.575;3761.28;3878.924;210628583;3808.56;3571.95;3704.72
2008-05-12;3786.534;4038.852;3778.718;3936.121;191439640;3938.39;3873.47;3704.73
2008-05-19;3911.096;3946.441;3591.566;3675.147;157481939;3923.32;3930.85;3726.79
